objectid,numero,ponteid,observacao,sequencial,compriment,nomeusual,distritoid,setorid,tipolograd,redeaguasp,tipopavime,estadocons,meiofio,separacaov,sentidovia,calcadaimp,calcadapar,sinalizaca,dispositiv,sinaliza_1,sinaliza_2,ponte,redeagua,redetelefo,redeesgoto,redeilumin,redeenergi,areasverde,arvore,lixeirapub,telefonepu,bancos,hidrantes,caixacorre,bancajorna,pontoonibu,pontotaxi,pontomotot,placapubli,placatrans,semaforo,faixapedes,poste,formulario,pesquisado,eglid,logradouro,coletalixo,trechoviai,trechovi_1,nomelograd
9385,0,0,,10925,0,,14,14,1,2,2,2,2,5,2,2,2,4,4,4,4,6,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207236,14,12452,33650,,12452,12452,RUA CARMELITA SILVA ARAÚJO
9386,0,0,,10926,0,,14,14,1,2,5,2,2,5,2,3,1,4,4,4,4,6,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207237,14,12453,36653,,12453,12453,NÃO IDENTIFICADO 36653
9387,0,0,,10934,0,,14,14,1,2,6,4,4,5,2,3,4,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,206995,13,12461,35602,,12461,12461,RUA VENÂNCIO NOGUEIRA DA SILVA
9388,0,0,,10937,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,206998,13,12464,35629,,12464,12464,RUA PROFESSOR EDNALDO RANGEL DE PAIVA
9389,0,0,,10938,0,,14,14,3,3,6,4,4,5,2,4,4,4,4,4,4,6,3,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,206999,13,12465,35629,,12465,12465,RUA PROFESSOR EDNALDO RANGEL DE PAIVA
9390,0,0,,10940,0,,14,14,1,3,5,3,4,5,2,4,4,4,4,4,4,6,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207001,15,12467,35637,,12467,12467,RUA PROJETADA XI
9391,0,0,,10943,0,,14,14,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207004,13,12470,35602,,12470,12470,RUA VENÂNCIO NOGUEIRA DA SILVA
9392,0,0,,10933,0,,14,14,1,2,5,3,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,206994,13,12460,35599,,12460,12460,RUA JOSEBIAS VIEIRA DE FARIAS
9393,0,0,,10948,0,,14,14,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207009,13,12475,35580,,12475,12475,RUA SEVERINO VALERIANO DE OLIVEIRA
9394,0,0,,10949,0,,14,14,1,3,2,1,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207010,15,12476,700240,,12476,12476,"RUA PROJETADA 
11
9"
9395,0,0,,10952,0,,14,14,1,3,2,1,2,5,2,1,4,4,4,4,4,6,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207243,14,12479,33391,,12479,12479,RUA GERALDA DE FÁTIMA PAIVA MAIA
9396,0,0,,10954,0,,14,14,1,2,2,2,2,5,2,4,4,4,4,4,4,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207245,14,12481,33650,,12481,12481,RUA CARMELITA SILVA ARAÚJO
9397,0,0,,10956,0,,14,14,1,3,5,2,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207247,14,12483,700240,,12483,12483,"RUA PROJETADA 
11
9"
9398,0,0,,10957,0,,14,14,1,3,5,3,4,5,2,4,3,4,4,4,4,4,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207012,15,12484,29238,,12484,12484,RUA FLORIANÓPOLIS
9399,0,0,,10960,0,,14,14,1,3,5,3,4,5,1,3,3,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207016,15,12488,35637,,12488,12488,RUA PROJETADA XI
9400,0,0,,10964,0,,14,14,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207021,9,12493,35637,,12493,12493,RUA PROJETADA XI
9401,0,0,,10969,0,,14,14,1,3,6,4,4,4,2,4,4,4,4,4,4,6,3,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207248,15,12498,35637,,12498,12498,RUA PROJETADA XI
9402,0,0,,8889,0,,10,10,1,3,2,2,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,211572,1,9754,27057,,9754,9754,NÃO IDENTIFICADO 27057
9403,0,0,,0,0,,10,10,1,1,2,2,2,5,2,3,2,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,211654,7,12808,27057,,12808,12808,NÃO IDENTIFICADO 27057
9404,0,0,,0,0,,12,12,1,1,2,1,2,5,1,4,4,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,214906,7,10691,21088,,10691,10691,RUA DOMITILA CABRAL DE CASTRO
9405,0,0,,10980,0,,14,14,1,2,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207026,15,12509,29343,,12509,12509,RUA VALTER BENVENUTO DA SILVA
9406,0,0,,10982,0,,14,14,1,3,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207028,15,12511,29343,,12511,12511,RUA VALTER BENVENUTO DA SILVA
9407,0,0,,10983,0,,14,14,1,3,2,2,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207029,15,12512,29343,,12512,12512,RUA VALTER BENVENUTO DA SILVA
9408,0,0,,10984,0,,14,14,1,2,2,2,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207030,15,12513,29343,,12513,12513,RUA VALTER BENVENUTO DA SILVA
9409,0,0,,10985,0,,14,14,1,3,2,2,2,5,2,2,2,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207031,9,12514,29343,,12514,12514,RUA VALTER BENVENUTO DA SILVA
9410,0,0,,10990,0,,14,14,1,2,2,2,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207260,15,12519,29343,,12519,12519,RUA VALTER BENVENUTO DA SILVA
9411,0,0,,11180,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207399,1,12731,37486,,12731,12731,"RUA PROJETADA 
89"
9412,0,0,,10991,0,,14,14,1,3,2,2,2,5,2,2,3,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207261,15,12520,29343,,12520,12520,RUA VALTER BENVENUTO DA SILVA
9413,0,0,,10992,0,,14,14,1,3,5,2,2,5,2,4,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207262,15,12521,29343,,12521,12521,RUA VALTER BENVENUTO DA SILVA
9414,0,0,,10993,0,,14,14,1,3,2,2,2,5,2,4,1,4,4,4,4,6,3,1,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207263,15,12522,29343,,12522,12522,RUA VALTER BENVENUTO DA SILVA
9415,0,0,,10999,0,,14,14,1,3,5,2,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,207269,15,12529,29343,,12529,12529,RUA VALTER BENVENUTO DA SILVA
9416,0,0,,11000,0,,14,14,1,3,2,2,2,5,2,4,2,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207270,15,12530,29351,,12530,12530,TRAVESSA CORONEL LINDOLFO DE ALBUQUERQUE
9417,0,0,,11002,0,,14,14,1,2,2,2,2,5,2,3,2,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207272,15,12532,700472,,12532,12532,RUA ÁUREA LUZ MACIEL DE LIMA
9418,0,0,,11004,0,,14,14,1,3,2,2,2,5,2,2,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207274,15,12534,29033,,12534,12534,RUA CORONEL LINDOLFO DE ALBUQUERQUE
9419,0,0,,11008,0,,14,14,1,3,2,2,2,5,2,2,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,207278,15,12538,29343,,12538,12538,RUA VALTER BENVENUTO DA SILVA
9420,0,0,,11009,0,,14,14,1,3,2,2,2,5,2,2,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,207279,15,12539,29343,,12539,12539,RUA VALTER BENVENUTO DA SILVA
9421,0,0,,11010,0,,14,14,1,3,2,2,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207280,15,12540,29033,,12540,12540,RUA CORONEL LINDOLFO DE ALBUQUERQUE
9422,0,0,,11011,0,,14,14,1,3,2,2,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207035,15,12541,29033,,12541,12541,RUA CORONEL LINDOLFO DE ALBUQUERQUE
9423,0,0,,11012,0,,14,14,1,3,2,2,2,5,2,3,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207036,15,12542,29033,,12542,12542,RUA CORONEL LINDOLFO DE ALBUQUERQUE
9424,0,0,,11013,0,,14,14,1,3,2,1,2,5,2,3,1,4,4,4,4,6,3,1,3,1,1,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,2,207037,15,12543,29033,,12543,12543,RUA CORONEL LINDOLFO DE ALBUQUERQUE
9425,0,0,,578,0,,2,2,1,2,2,2,2,5,1,1,2,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,200634,3,611,14737,,611,611,RUA NAZINHA GOES DE ALBUQUERQUE
9426,0,0,,11014,0,,14,14,1,3,2,2,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,207038,15,12544,32000,,12544,12544,RUA JOSÉ NOGUEIRA PEREIRA
9427,0,0,,11016,0,,14,14,1,2,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207040,15,12546,29025,,12546,12546,RUA FERNANDO DE NORONHA
9428,0,0,,11017,0,,14,14,1,3,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207041,15,12547,29025,,12547,12547,RUA FERNANDO DE NORONHA
9429,0,0,,11020,0,,14,14,1,3,2,2,2,5,2,3,3,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207044,15,12550,29025,,12550,12550,RUA FERNANDO DE NORONHA
9430,0,0,,11021,0,,14,14,1,3,2,2,2,5,2,3,3,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207045,9,12551,29025,,12551,12551,RUA FERNANDO DE NORONHA
9431,0,0,,11022,0,,14,14,1,3,2,2,2,5,2,4,3,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207046,9,12552,29025,,12552,12552,RUA FERNANDO DE NORONHA
9432,0,0,,11023,0,,14,14,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207047,15,12553,29084,,12553,12553,AVENIDA BELO HORIZONTE
9433,0,0,,11124,0,,14,14,1,3,2,1,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207343,10,12659,700313,,12659,12659,"RUA SEM DENOMINAÇÃO 
172
2"
9434,0,0,,11025,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207049,9,12555,29084,,12555,12555,AVENIDA BELO HORIZONTE
9435,0,0,,11026,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207050,9,12556,29084,,12556,12556,AVENIDA BELO HORIZONTE
9436,0,0,,11027,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207051,9,12557,29084,,12557,12557,AVENIDA BELO HORIZONTE
9437,0,0,,11028,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207052,9,12558,29084,,12558,12558,AVENIDA BELO HORIZONTE
9438,0,0,,11029,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207053,9,12559,29084,,12559,12559,AVENIDA BELO HORIZONTE
9439,0,0,,11030,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207054,9,12560,29084,,12560,12560,AVENIDA BELO HORIZONTE
9440,0,0,,11034,0,,14,14,1,2,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207058,15,12564,29238,,12564,12564,RUA FLORIANÓPOLIS
9441,0,0,,11039,0,,14,14,1,2,2,2,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207063,15,12569,29238,,12569,12569,RUA FLORIANÓPOLIS
9442,0,0,,11157,0,,14,14,1,2,5,2,2,5,2,4,4,4,4,4,4,6,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207376,14,12708,700240,,12708,12708,"RUA PROJETADA 
11
9"
9443,0,0,,12669,0,,6,6,1,3,2,1,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,205112,11,15369,1597,,15369,15369,AVENIDA DAS NAÇÕES
9444,0,0,,12669,0,,6,6,1,3,2,1,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,205112,11,15370,1597,,15370,15370,AVENIDA DAS NAÇÕES
9445,0,0,,3954,0,,6,6,2,2,1,1,2,5,1,2,2,2,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204853,2,15338,3093,,15338,15338,AVENIDA MANOEL TAVARES
9446,0,0,,11158,0,,14,14,1,2,5,2,2,5,2,4,4,4,4,4,4,6,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207377,14,12709,700240,,12709,12709,"RUA PROJETADA 
11
9"
9447,0,0,,11159,0,,14,14,1,2,5,2,4,5,2,4,4,4,4,4,4,6,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207378,14,12710,700240,,12710,12710,"RUA PROJETADA 
11
9"
9448,0,0,,11057,0,,14,14,1,4,2,2,2,5,2,2,2,4,4,4,4,6,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207081,9,12587,29114,,12587,12587,NÃO IDENTIFICADO 29114
9449,0,0,,4646,0,,7,7,1,2,1,1,2,1,1,2,2,2,4,1,4,6,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,205228,6,5313,493,,5313,5313,RUA MONTEVIDÉO
9450,0,0,,11067,0,,14,14,1,2,2,1,2,2,1,3,4,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207284,13,12598,33499,,12598,12598,RUA ARQUITETO RENATO AZEVEDO
9451,0,0,,11172,0,,14,14,1,2,5,2,2,5,2,4,4,4,4,4,4,6,3,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207391,15,12723,700242,,12723,12723,"RUA PROJETADA 
 3
4"
9452,0,0,,11174,0,,14,14,1,2,5,2,2,5,2,4,4,4,4,4,4,6,3,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207393,15,12725,700243,,12725,12725,"RUA PROJETADA 
 2
2"
9453,0,0,,11175,0,,14,14,1,2,2,1,2,2,2,4,4,4,4,4,4,6,3,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207394,15,12726,700244,,12726,12726,"RUA PROJETADA 
 1
3"
9454,0,0,,11069,0,,14,14,1,3,2,1,2,2,2,4,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207286,1,12600,33499,,12600,12600,RUA ARQUITETO RENATO AZEVEDO
9455,0,0,,11070,0,,14,14,1,3,2,2,2,2,1,1,4,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207287,13,12601,33499,,12601,12601,RUA ARQUITETO RENATO AZEVEDO
9456,0,0,,11072,0,,14,14,2,2,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207289,13,12603,33650,,12603,12603,RUA CARMELITA SILVA ARAÚJO
9457,0,0,,11111,0,,14,14,1,3,5,2,4,5,2,4,4,4,4,4,4,6,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207328,14,12644,33480,,12644,12644,RUA HENRIQUE NÓBREGA
9458,0,0,,11073,0,,14,14,1,2,2,1,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207290,13,12605,33413,,12605,12605,RUA DOUTOR KIVAL DE ARAÚJO GORGÔNIO
9459,0,0,,11183,0,,14,14,1,2,5,1,2,5,2,4,4,4,4,4,4,6,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207402,14,12734,37486,,12734,12734,"RUA PROJETADA 
89"
9460,0,0,,11081,0,,14,14,1,2,2,2,2,5,2,2,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207298,13,12614,33464,,12614,12614,RUA STÊNIO MOZART BEZERRA DE LIMA
9461,0,0,,11082,0,,14,14,1,3,2,1,2,5,2,2,1,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207299,13,12615,33464,,12615,12615,RUA STÊNIO MOZART BEZERRA DE LIMA
9462,0,0,,11084,0,,14,14,1,3,2,1,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,207301,13,12617,33464,,12617,12617,RUA STÊNIO MOZART BEZERRA DE LIMA
9463,0,0,,11085,0,,14,14,1,3,2,2,2,5,2,3,2,4,4,4,4,6,3,1,3,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,207302,13,12618,33464,,12618,12618,RUA STÊNIO MOZART BEZERRA DE LIMA
9464,0,0,,624,0,,2,2,1,3,2,2,2,5,1,2,2,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,200683,3,660,15466,,660,660,RUA PROFESSOR EMÍLIO DE ARAÚJO CHAVES
9465,0,0,,11086,0,,14,14,2,3,2,1,2,5,2,1,3,4,4,4,4,6,3,1,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207303,13,12619,33464,,12619,12619,RUA STÊNIO MOZART BEZERRA DE LIMA
9466,0,0,,11087,0,,14,14,3,3,2,2,4,5,2,4,4,4,4,4,4,6,3,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207304,13,12620,36234,,12620,12620,RUA DOUTOR JOSÉ OSCAR TEIXEIRA PRIMO
9467,0,0,,7,0,,1,1,1,2,2,3,2,5,2,3,3,4,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,200006,2,6,11517,,6,6,RUA MAJOR BELMIRO
9468,0,0,,11117,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207336,10,12652,700317,,12652,12652,"RUA SEM DENOMINAÇÃO 
176
8"
9469,0,0,,11118,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207337,10,12653,700317,,12653,12653,"RUA SEM DENOMINAÇÃO 
176
8"
9470,0,0,,11119,0,,14,14,7,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207338,10,12654,700317,,12654,12654,"RUA SEM DENOMINAÇÃO 
176
8"
9471,0,0,,11122,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207341,10,12657,700317,,12657,12657,"RUA SEM DENOMINAÇÃO 
176
8"
9472,0,0,,11125,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207344,10,12660,700314,,12660,12660,"RUA SEM DENOMINAÇÃO 
173
1"
9473,0,0,,11126,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207345,10,12661,700316,,12661,12661,"RUA SEM DENOMINAÇÃO 
175
5"
9474,0,0,,11129,0,,14,14,1,4,6,4,4,5,1,3,3,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207348,10,12664,700316,,12664,12664,"RUA SEM DENOMINAÇÃO 
175
5"
9475,0,0,,11130,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207349,10,12665,700316,,12665,12665,"RUA SEM DENOMINAÇÃO 
175
5"
9476,0,0,,11134,0,,14,14,1,3,5,2,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207353,10,12669,700318,,12669,12669,"RUA SEM DENOMINAÇÃO 
177
7"
9477,0,0,,11137,0,,14,14,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207356,10,12672,700318,,12672,12672,"RUA SEM DENOMINAÇÃO 
177
7"
9478,0,0,,11138,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207357,10,12673,700318,,12673,12673,"RUA SEM DENOMINAÇÃO 
177
7"
9479,0,0,,11139,0,,14,14,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207358,10,12675,700315,,12675,12675,"RUA SEM DENOMINAÇÃO 
174
2"
9480,0,0,,11143,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207362,10,12681,700311,,12681,12681,"RUA SEM DENOMINAÇÃO 
170
3"
9481,0,0,,11145,0,,14,14,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207364,1,12685,700310,,12685,12685,"RUA SEM DENOMINAÇÃO 
169
3"
9482,0,0,,11147,0,,14,14,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207366,10,12687,700309,,12687,12687,"RUA SEM DENOMINAÇÃO 
168
3"
9483,0,0,,11148,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207367,10,12689,700307,,12689,12689,"RUA SEM DENOMINAÇÃO 
166
2"
9484,0,0,,11149,0,,14,14,1,3,6,4,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207368,10,12690,700307,,12690,12690,"RUA SEM DENOMINAÇÃO 
166
2"
9485,0,0,,11150,0,,14,14,1,4,2,2,4,5,1,4,4,4,4,4,4,6,3,3,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207369,10,12694,700305,,12694,12694,"RUA SEM DENOMINAÇÃO 
164
1"
9486,0,0,,11154,0,,14,14,1,2,5,1,4,5,2,4,4,4,4,4,4,6,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207373,14,12705,700240,,12705,12705,"RUA PROJETADA 
11
9"
9487,0,0,,3954,0,,6,6,2,2,1,1,2,5,1,2,2,2,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204853,2,15340,3093,,15340,15340,AVENIDA MANOEL TAVARES
9488,0,0,,3954,0,,6,6,2,2,1,1,2,5,1,2,2,2,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204853,2,15341,3093,,15341,15341,AVENIDA MANOEL TAVARES
9489,0,0,,11161,0,,14,14,1,3,5,2,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207380,14,12712,700240,,12712,12712,"RUA PROJETADA 
11
9"
9490,0,0,,11162,0,,14,14,1,3,5,3,2,5,2,3,2,4,4,4,4,6,3,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207381,13,12713,35556,,12713,12713,RUA CASTOR DA PAZ
9491,0,0,,11163,0,,14,14,7,3,6,4,4,5,2,4,4,4,4,4,4,6,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207382,14,12714,35556,,12714,12714,RUA CASTOR DA PAZ
